DATE,ALCRB FP Equity_DX_SI_QTY,ALCRB FP Equity_DX_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCRB FP Equity_DX_SI_MV,ALCRB FP Equity_DX_DSS,ALCRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY,ALCRB FP Equity_DX_BROKER_SI_QTY,ALCRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCRB FP Equity_DX_BROKER_SI_MV_INC_x,ALCRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALCRB FP Equity_DX_BROKER_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_NEW,ALCRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCRB FP Equity_DX_BROKER_SI_QTY_INC,ALCRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCRB FP Equity_DX_BROKER_SI_MV_INC_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCRB FP Equity_DX_BROKER_SI_MV_ADD,ALCRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV,ALCRB FP Equity_DX_BROKER_SI_MV_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCRB FP Equity_DX_BROKER_SI_CON_RATIO,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCRB FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCRB FP Equity_PX_LAST
2024-07-26,222298.0,4679372.9,1.44,8.95,1.32,4.69,2.0,2805270.35,173526.0,133267.0,3652722.3,0.0,0.0,7790.0,0.11,0.0,0.0,0.0,0.02,6088.0,599.0,0.0,0.0,0.11,7790.0,0.0,100.0,0.0,3.55,0.0,0.0,34.66,13.93,327195.0,6887454.75,0.0,6.69,34.68,17.4,0.2641,42.06,0.1785,21.05
2024-07-29,220496.0,4575292.0,1.43,9.06,1.31,4.74,2.0,2765290.25,171724.0,133267.0,3563273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,34.42,13.79,327195.0,6789296.25,0.0,6.89,34.44,17.77,0.2639,41.81,0.177,20.75
2024-07-30,257125.0,5348200.0,1.67,10.75,1.53,5.46,2.0,2785244.8,208819.0,133906.0,4343435.2,0.0,0.0,28227.0,0.02,0.0,0.0,0.0,0.0,1105.0,0.0,0.0,0.0,0.02,28227.0,0.0,8868.0,466.0,4.33,0.02,0.0,40.24,16.69,310156.0,6451244.8,0.0,6.44,40.24,27.54,0.2542,36.28,0.2055,20.8
2024-07-31,259014.0,5478146.1,1.68,11.03,1.54,5.51,2.0,2839620.15,210708.0,134261.0,4456474.2,0.0,0.0,455.0,0.01,0.0,0.0,0.0,0.01,355.0,566.0,0.0,0.0,0.01,455.0,0.0,2000.0,0.0,4.38,0.0,0.0,40.15,16.79,314095.0,6643109.25,0.0,6.53,40.14,28.19,0.2554,36.07,0.2063,21.15
2024-08-01,258859.0,5319552.45,1.68,11.29,1.54,5.57,2.0,2755878.3,210553.0,134106.0,4326864.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,4.45,0.0,0.0,40.13,16.78,314095.0,6454652.25,0.0,6.64,40.14,28.31,0.2541,35.71,0.2063,20.55
2024-08-02,258636.0,5302038.0,1.68,11.12,1.54,5.43,2.0,2749173.0,210330.0,134106.0,4311765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,40.11,16.81,314095.0,6438947.5,0.0,6.45,39.96,27.95,0.2558,36.31,0.2068,20.5
2024-08-05,256491.0,4898978.1,1.67,10.36,1.52,5.37,2.0,2523224.6,208185.0,132106.0,3976333.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4.25,0.04,0.0,39.71,16.59,316095.0,6037414.5,0.0,6.48,39.62,28.08,0.2577,36.66,0.2044,19.1
2024-08-06,264880.0,5469772.0,1.72,10.32,1.57,5.32,2.0,2730260.4,206574.0,132216.0,4265753.1,0.0,0.0,8279.0,0.0,0.0,0.0,0.0,0.25,110.0,9890.0,0.0,0.0,0.0,8279.0,0.0,0.0,0.0,3.96,0.0,0.0,38.79,16.36,325985.0,6731590.25,0.0,6.23,38.9,26.12,0.2545,36.9,0.2097,20.65
2024-08-07,262082.0,5687179.4,1.7,10.37,1.56,5.54,2.0,2822779.4,205910.0,130082.0,4468247.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,664.0,0.0,0.0,0.06,0.0,0.0,0.0,2634.0,4.26,0.05,0.0,38.71,16.31,325985.0,7073874.5,0.0,6.73,38.77,26.8,0.2459,34.49,0.2076,21.7
2024-08-08,259296.0,5548934.4,1.68,10.22,1.54,5.66,2.0,2783754.8,200490.0,130082.0,4290486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,38.08,15.91,325985.0,6976079.0,0.0,7.07,38.08,26.28,0.242,33.83,0.2057,21.4
2024-08-09,265078.0,5500368.5,1.72,11.23,1.57,5.72,2.0,2756450.75,206072.0,132841.0,4275994.0,0.0,0.0,5582.0,0.05,0.0,0.0,0.0,0.0,2759.0,0.0,0.0,0.0,0.05,5582.0,0.0,0.0,0.0,4.4,0.0,0.0,38.73,16.3,325985.0,6764188.75,0.0,6.98,38.66,26.71,0.2454,34.41,0.2097,20.75
2024-08-12,266078.0,5574334.1,1.73,11.72,1.58,5.64,2.0,2803968.95,206072.0,133841.0,4317208.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,38.73,16.3,325985.0,6829385.75,0.0,6.76,38.73,26.42,0.2469,34.91,0.2105,20.95
2024-08-13,234275.0,4744068.75,1.52,10.65,1.39,4.99,2.0,2710280.25,174269.0,133841.0,3528947.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,31803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,34.84,13.79,325985.0,6601196.25,0.0,6.83,34.75,20.41,0.2478,37.52,0.1854,20.25
2024-08-14,234098.0,4740484.5,1.52,10.55,1.39,4.89,2.0,2710280.25,174092.0,133841.0,3525363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,34.81,13.77,325985.0,6601196.25,0.0,6.6,34.75,20.13,0.251,38.3,0.1852,20.25
2024-08-15,232898.0,4914147.8,1.51,10.61,1.38,4.87,2.0,2798725.1,174092.0,132641.0,3673341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,3.54,0.02,0.0,34.81,13.77,325985.0,6878283.5,0.0,6.6,34.89,20.32,0.2518,38.49,0.1843,21.1
2024-08-16,235126.0,4949402.3,1.53,10.86,1.4,5.03,2.0,2812427.35,175354.0,133607.0,3691201.7,0.0,0.0,2000.0,0.04,0.0,0.0,0.0,0.0,966.0,738.0,0.0,0.0,0.04,2000.0,0.0,0.0,0.0,3.69,0.0,0.0,34.37,13.75,334907.0,7049792.35,0.0,7.07,34.29,20.28,0.247,37.15,0.1844,21.05
2024-08-19,234794.0,4942413.7,1.53,10.85,1.39,5.01,2.0,2812427.35,175022.0,133607.0,3684213.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,34.32,13.73,334907.0,7049792.35,0.0,7.05,34.23,20.15,0.2472,37.22,0.1842,21.05
2024-08-20,259141.0,5584488.55,1.68,12.46,1.54,5.52,2.0,3148605.85,186869.0,146107.0,4027026.95,0.0,0.0,12500.0,0.26,0.0,0.0,0.0,0.01,12500.0,653.0,0.0,0.0,0.26,12500.0,0.0,0.0,0.0,3.92,0.0,0.0,34.07,14.36,361625.0,7793018.75,0.0,7.61,34.02,18.95,0.2614,40.47,0.1991,21.55
2024-08-21,246440.0,5261494.0,1.6,12.4,1.46,5.31,2.0,2853705.05,182382.0,133663.0,3893855.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4487.0,0.0,0.0,0.0,0.0,0.0,0.0,12444.0,3.92,0.29,0.0,33.53,14.01,361625.0,7720693.75,0.0,7.79,33.48,20.14,0.244,36.46,0.1893,21.35
2024-08-22,218174.0,4570745.3,1.42,11.16,1.3,4.7,2.0,2590195.15,164142.0,123637.0,3438774.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,8214.0,18240.0,0.0,0.0,0.2,0.0,0.0,0.0,18240.0,3.51,0.39,0.0,31.22,12.79,361625.0,7576043.75,0.0,7.72,31.23,22.82,0.3231,46.22,0.17,20.95
2024-08-23,202257.0,4297961.25,1.31,10.38,1.2,4.28,2.0,2452738.75,156439.0,115423.0,3324328.75,0.0,0.0,1094.0,0.0,0.0,0.0,0.0,0.23,0.0,8797.0,0.0,0.0,0.0,1094.0,0.0,0.0,8214.0,3.26,0.2,0.0,30.26,12.19,360531.0,7661283.75,0.0,7.55,30.17,24.99,0.3346,45.91,0.1576,21.25
2024-08-26,202257.0,4206945.6,1.31,10.68,1.2,4.33,2.0,2400798.4,156439.0,115423.0,3253931.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,30.26,12.19,360531.0,7499044.8,0.0,7.66,30.26,25.15,0.3331,45.57,0.1576,20.8
2024-08-27,202257.0,4176607.05,1.31,11.02,1.2,4.27,2.0,2383484.95,156439.0,115423.0,3230465.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,30.26,12.19,360531.0,7444965.15,0.0,7.5,30.25,24.92,0.3354,46.09,0.1576,20.65
2024-08-28,201364.0,4168234.8,1.31,11.32,1.2,4.24,2.0,2389256.1,155546.0,115423.0,3219802.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,30.14,12.13,360531.0,7462991.7,0.0,7.45,30.19,24.47,0.3373,46.53,0.157,20.7
2024-08-29,201364.0,4168234.8,1.31,11.92,1.2,4.25,2.0,2389256.1,155546.0,115423.0,3219802.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,30.14,12.13,360531.0,7462991.7,0.0,7.46,30.19,24.47,0.3373,46.52,0.157,20.7
2024-08-30,201860.0,4198688.0,1.31,12.1,1.2,4.26,2.0,2400798.4,156042.0,115423.0,3245673.6,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.05,0.0,2208.0,0.0,0.0,0.0,484.0,0.0,2220.0,0.0,3.23,0.0,0.0,30.21,12.18,360531.0,7499044.8,0.0,7.46,30.22,24.65,0.337,46.45,0.1576,20.8
2024-09-02,201855.0,4117842.0,1.31,12.37,1.2,4.27,2.0,2358321.6,156037.0,115604.0,3183154.8,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,181.0,186.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,3.24,0.0,0.0,30.21,12.19,360531.0,7354832.4,0.0,7.5,30.19,24.6,0.3371,46.47,0.1577,20.4
2024-09-03,201855.0,4077471.0,1.31,12.45,1.2,4.23,2.0,2335200.8,156037.0,115604.0,3151947.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,30.21,12.19,360531.0,7282726.2,0.0,7.35,30.23,24.36,0.3393,46.93,0.1577,20.2
2024-09-04,202787.0,4177412.2,1.32,12.79,1.2,4.22,2.0,2436403.2,157991.0,118272.0,3254614.6,0.0,0.0,5247.0,0.05,0.0,0.0,0.0,0.07,2668.0,3293.0,0.0,0.0,0.05,5247.0,0.0,0.0,0.0,3.19,0.0,0.0,30.47,12.34,360531.0,7426938.6,0.0,7.28,30.43,23.82,0.348,48.3,0.1584,20.6
2024-09-05,199982.0,4059634.6,1.3,12.71,1.19,4.19,2.0,2316311.2,159354.0,114104.0,3234886.2,0.0,0.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,0.0,0.0,4168.0,3.28,0.1,0.0,30.65,12.45,360531.0,7318779.3,0.0,7.43,30.62,25.2,0.3374,46.07,0.1562,20.3
2024-09-06,195814.0,3896698.6,1.27,12.71,1.16,4.07,2.0,2270669.6,155186.0,114104.0,3088201.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,4168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,30.09,12.12,360531.0,7174566.9,0.0,7.32,30.07,25.59,0.3536,47.51,0.1529,19.9
2024-09-09,196683.0,4051669.8,1.28,13.02,1.17,4.06,2.0,2337626.2,156682.0,113477.0,3227649.2,0.0,0.0,6539.0,0.0,0.0,0.0,0.0,0.1,0.0,5043.0,0.0,0.0,0.0,6539.0,0.0,0.0,627.0,3.14,0.01,0.0,30.29,12.24,360531.0,7426938.6,0.0,7.17,30.42,26.53,0.3549,47.36,0.1536,20.6
2024-09-10,194763.0,3778402.2,1.27,12.88,1.16,4.08,2.0,2151072.0,156194.0,110880.0,3030163.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2937.0,0.0,0.0,0.0,0.0,0.0,2449.0,2597.0,3.21,0.06,0.0,30.23,12.2,360531.0,6994301.4,0.0,7.43,30.19,28.15,0.3522,45.72,0.1521,19.4
2024-09-11,194763.0,3657649.14,1.27,11.44,1.16,3.94,2.0,2082326.4,156194.0,110880.0,2933323.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,30.23,12.2,360531.0,6770772.18,0.0,6.99,30.2,27.43,0.3582,47.18,0.1521,18.78
2024-09-12,215963.0,4120574.04,1.4,11.89,1.28,4.3,2.0,2367560.88,177258.0,124086.0,3382082.64,0.0,0.0,25198.0,0.0,0.0,14000.0,0.0,0.13,917.0,4134.0,0.0,0.0,0.0,25198.0,0.3,0.0,1711.0,3.32,0.04,0.0,33.6,13.84,350250.0,6682770.0,0.0,6.58,33.54,27.93,0.3063,41.71,0.1687,19.08
2024-09-13,275271.0,5263181.52,1.79,15.52,1.63,5.43,2.0,3473415.68,236463.0,181664.0,4521172.56,0.0,0.0,54980.0,0.08,0.0,53630.0,0.0,0.0,3948.0,0.0,0.0,0.0,0.08,54980.0,1.03,4225.0,0.0,4.5,0.0,0.0,44.01,18.46,300772.0,5750760.64,0.0,5.74,43.97,22.63,0.2331,33.34,0.2149,19.12
2024-09-16,287661.0,5321728.5,1.87,17.53,1.71,5.65,2.0,3524823.5,242938.0,190531.0,4494353.0,0.0,0.0,6475.0,0.18,0.0,0.0,0.0,0.0,8867.0,0.0,0.0,0.0,0.18,6475.0,0.0,0.0,0.0,4.63,0.0,0.0,44.68,18.93,300772.0,5564282.0,0.0,5.75,44.6,22.12,0.2344,33.55,0.2242,18.5
2024-09-17,285272.0,5203361.28,1.85,18.98,1.69,5.49,2.0,3420018.24,244439.0,187501.0,4458567.36,0.0,0.0,1501.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.0,0.0,0.0,3230.0,4.52,0.07,0.0,44.83,19.04,300772.0,5486081.28,0.0,5.56,44.83,22.26,0.2328,33.13,0.2222,18.24
2024-09-18,288047.0,5184846.0,1.87,19.63,1.71,5.49,2.0,3427056.0,243823.0,190392.0,4388814.0,0.0,0.0,4000.0,0.07,0.0,0.0,0.0,0.09,3391.0,4616.0,0.0,0.0,0.07,4000.0,0.0,0.0,500.0,4.45,0.02,0.0,40.9,19.03,352355.0,6342390.0,0.0,6.43,40.89,21.58,0.2304,33.92,0.2248,18.0
2024-09-19,291205.0,5235865.9,1.89,19.4,1.73,5.51,2.0,3499105.78,242281.0,194611.0,4356212.38,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,4700.0,1542.0,0.0,0.0,0.08,0.0,0.0,0.0,481.0,4.35,0.02,0.0,40.74,18.91,352355.0,6335342.9,0.0,6.34,40.7,20.85,0.2351,35.36,0.2273,17.98
2024-09-20,293950.0,5202915.0,1.91,19.2,1.74,5.52,2.0,3509131.2,241396.0,198256.0,4272709.2,0.0,3645.0,0.0,0.04,0.07,0.0,0.0,0.08,3645.0,4530.0,0.0,3645.0,0.04,0.0,0.0,0.0,0.0,4.33,0.0,0.0,40.66,18.85,352355.0,6236683.5,0.0,6.34,40.59,20.68,0.2375,36.02,0.2296,17.7
2024-09-23,268115.0,4772447.0,1.74,16.19,1.59,5.03,2.0,3161600.4,225427.0,177618.0,4012600.6,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.37,0.0,19169.0,0.0,0.0,0.0,3200.0,0.0,0.0,20638.0,4.0,0.37,0.0,38.09,17.59,366327.0,6520620.6,0.0,6.48,38.13,21.17,0.255,39.21,0.2092,17.8
2024-09-24,284548.0,5036499.6,1.85,16.78,1.69,5.3,2.0,3274570.8,234474.0,185004.0,4150189.8,0.0,0.0,13942.0,0.13,0.0,0.0,0.0,0.09,8822.0,4895.0,0.0,0.0,0.13,13942.0,0.0,0.0,1436.0,4.16,0.02,0.0,39.65,18.22,356856.0,6316351.2,0.0,6.35,39.6,19.75,0.2433,39.09,0.2212,17.7
2024-09-25,283346.0,5049225.72,1.84,16.73,1.68,5.28,2.0,3296771.28,233272.0,185004.0,4156907.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,39.53,18.15,356856.0,6359173.92,0.0,6.32,39.55,19.63,0.2442,39.34,0.2204,17.82
2024-09-26,286463.0,5173521.78,1.86,16.44,1.7,5.36,2.0,3307165.26,232258.0,183121.0,4194579.48,0.0,0.0,5000.0,0.08,0.0,0.0,0.0,0.1,5000.0,6014.0,0.0,0.0,0.08,5000.0,0.0,0.0,6883.0,4.14,0.11,0.0,39.24,18.07,359579.0,6493996.74,0.0,6.41,39.25,19.48,0.2483,40.42,0.2229,18.06
2024-09-27,290087.0,5099729.46,1.88,16.07,1.72,5.44,2.0,3297603.66,236088.0,187577.0,4150427.04,0.0,0.0,5292.0,0.0,0.0,5292.0,0.0,0.02,0.0,1462.0,0.0,0.0,0.0,5292.0,0.1,0.0,836.0,4.26,0.02,0.0,39.99,18.38,354287.0,6228365.46,0.0,6.4,39.95,19.38,0.2392,39.49,0.2258,17.58
2024-09-30,279044.0,4743748.0,1.81,15.13,1.66,5.16,2.0,3097468.0,225918.0,182204.0,3840606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,10170.0,0.0,0.0,0.0,0.0,0.0,0.0,5373.0,3.98,0.11,0.0,38.46,17.58,361504.0,6145568.0,0.0,6.36,38.5,19.39,0.2556,41.64,0.2172,17.0
2024-10-01,282272.0,4736524.16,1.83,14.41,1.68,5.14,2.0,3156519.36,229146.0,188112.0,3845069.88,0.0,0.0,5908.0,0.1,0.0,0.0,0.0,0.05,5908.0,2680.0,0.0,0.0,0.1,5908.0,0.0,0.0,0.0,3.91,0.0,0.0,39.19,17.84,355596.0,5966900.88,0.0,6.05,39.28,17.97,0.2513,41.94,0.2197,16.78
2024-10-02,270509.0,4279452.38,1.76,13.47,1.61,4.89,2.0,2805075.84,219099.0,177312.0,3466146.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,10047.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,3.69,0.21,0.0,37.54,17.05,364610.0,5768130.2,0.0,6.13,37.56,18.49,0.2644,43.7,0.2105,15.82
2024-10-03,267233.0,3596956.18,1.74,11.63,1.59,4.63,2.0,2291713.06,213648.0,170261.0,2875702.08,0.0,0.0,3845.0,0.01,0.0,0.0,0.0,0.22,804.0,9296.0,0.0,0.0,0.01,3845.0,0.0,0.0,7855.0,3.38,0.16,0.0,36.52,16.64,371310.0,4997832.6,0.0,5.87,36.52,18.63,0.2914,46.9,0.2081,13.46
2024-10-04,269489.0,3756676.66,1.75,9.17,1.6,4.33,2.0,2389455.4,216730.0,171410.0,3021216.2,0.0,0.0,3082.0,0.0,0.0,1975.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,3082.0,0.03,0.0,1076.0,2.92,0.09,0.0,39.66,16.87,329772.0,4597021.68,0.0,4.44,39.71,16.97,0.31,50.0,0.2098,13.94
2024-10-07,263597.0,3616550.84,1.71,8.16,1.56,4.31,2.0,2270906.96,211733.0,165518.0,2904976.76,0.0,0.0,17406.0,0.29,0.0,0.0,0.0,0.27,20637.0,22403.0,0.0,0.0,0.29,17406.0,0.0,0.0,26529.0,2.95,0.36,0.0,37.68,16.27,350200.0,4804744.0,0.0,4.88,37.67,17.65,0.3148,50.28,0.2026,13.72
2024-10-08,268850.0,3629475.0,1.75,7.69,1.6,4.35,2.0,2316762.0,216932.0,171612.0,2928582.0,0.0,0.0,10080.0,0.08,0.0,0.0,0.0,0.08,6094.0,4881.0,0.0,0.0,0.08,10080.0,0.0,0.0,0.0,2.97,0.0,0.0,38.74,16.67,343008.0,4630608.0,0.0,4.71,38.73,17.3,0.3098,50.04,0.2066,13.5
2024-10-09,272760.0,3393134.4,1.77,7.56,1.62,4.37,2.0,2179761.68,224408.0,175222.0,2791635.52,0.0,0.0,7476.0,0.1,0.0,0.0,0.0,0.0,7476.0,0.0,0.0,0.0,0.1,7476.0,0.0,0.0,3866.0,3.03,0.06,0.0,39.55,17.25,343008.0,4267019.52,0.0,4.63,39.57,16.94,0.3057,49.86,0.2096,12.44
2024-10-10,263754.0,2996245.44,1.71,6.6,1.57,4.08,2.0,1852452.48,214836.0,163068.0,2440536.96,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.27,134.0,16572.0,0.0,0.0,0.0,7000.0,0.0,0.0,12288.0,2.67,0.21,0.0,38.51,16.51,343008.0,3896570.88,0.0,4.27,38.52,16.71,0.3352,53.41,0.2027,11.36
2024-10-11,259616.0,3021930.24,1.69,5.87,1.54,3.85,2.0,1748071.92,197711.0,150178.0,2301356.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,17125.0,0.0,0.0,0.0,0.0,0.0,0.0,12890.0,2.24,0.21,0.0,36.52,15.2,343695.0,4000609.8,0.0,3.9,36.49,16.12,0.3632,56.27,0.1996,11.64
2024-10-14,245385.0,2581450.2,1.59,5.26,1.46,3.72,2.0,1482131.24,185922.0,140887.0,1955899.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11789.0,0.0,0.0,0.0,0.0,0.0,0.0,9291.0,2.17,0.11,0.0,34.64,14.4,350864.0,3691089.28,0.0,4.08,34.66,16.14,0.377,57.53,0.1901,10.52
2024-10-15,215950.0,2122788.5,1.4,4.13,1.28,3.26,2.0,1234530.04,169172.0,125588.0,1662960.76,0.0,0.0,6650.0,0.05,0.0,0.0,0.0,0.4,5306.0,23400.0,0.0,0.0,0.05,6650.0,0.0,0.0,20605.0,1.78,0.25,0.0,100.0,13.23,0.0,0.0,0.0,0.0,100.0,16.19,0.4654,65.34,0.1689,9.83
2024-10-16,192009.0,2016094.5,1.25,3.37,1.14,2.91,2.0,1160985.0,148410.0,110570.0,1558305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,20762.0,0.0,0.0,0.0,0.0,0.0,0.0,15018.0,1.46,0.2,0.0,100.0,11.62,0.0,0.0,0.0,0.0,100.0,14.53,0.5284,70.56,0.1504,10.5
2024-10-17,196170.0,2048014.8,1.27,3.29,1.16,3.02,2.0,1061372.16,161477.0,101664.0,1685819.88,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0.06,0.0,7433.0,0.0,0.0,0.0,20500.0,0.0,0.0,8906.0,1.7,0.09,0.0,32.38,12.65,337245.0,3520837.8,0.0,3.54,32.42,22.39,0.52,68.18,0.1537,10.44
2024-10-18,193703.0,2014511.2,1.26,3.12,1.15,2.98,2.0,1093175.2,162977.0,105113.0,1694960.8,0.0,0.0,0.0,0.0,0.0,7416.0,0.0,0.07,0.0,5916.0,0.0,0.0,0.0,0.0,0.08,7416.0,3967.0,1.7,0.05,0.0,32.58,12.77,337245.0,3507348.0,0.0,3.52,32.52,21.09,0.5076,67.63,0.1517,10.4
2024-10-21,198388.0,1946186.28,1.29,3.18,1.18,3.01,2.0,1218029.22,167662.0,124162.0,1644764.22,0.0,0.0,19049.0,0.0,0.0,20834.0,0.0,0.15,0.0,14364.0,0.0,0.0,0.0,19049.0,0.22,0.0,1785.0,1.75,0.03,0.0,32.54,13.14,347526.0,3409230.06,0.0,3.61,32.58,15.61,0.467,65.9,0.1554,9.81
2024-10-22,192299.0,1915298.04,1.25,3.02,1.14,2.88,2.0,1176007.08,161173.0,118073.0,1605283.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,6489.0,0.0,0.0,0.0,0.0,0.0,0.0,6089.0,1.59,0.08,0.0,31.68,12.61,347526.0,3461358.96,0.0,3.41,31.74,15.39,0.4935,68.02,0.1505,9.96
2024-10-23,196068.0,1843039.2,1.27,3.15,1.16,2.92,2.0,1145314.8,166230.0,121842.0,1562562.0,0.0,0.0,5871.0,0.06,0.0,0.0,0.0,0.0,5871.0,854.0,0.0,0.0,0.06,5871.0,0.0,40.0,2102.0,1.66,0.03,0.0,32.36,13.01,347526.0,3266744.4,0.0,3.46,32.38,15.41,0.471,66.25,0.1535,9.4
